courier_id,wave_index,tracking_id,weather_grade,pick_lng,pick_lat,deliver_lng,deliver_lat,create_time,confirm_time,assigned_time,promise_deliver_time,estimate_pick_time,aoi_id,shop_id
10275436,4,2100074579574818399,正常天气,121.442841,39.157186,121.453614,39.148131,1580556312,1580556906,1580556949,1580561712,1580560506,8bba893554edfea7e2f45371d5034538,4f96cfe1b8a8a96308c0b48bf99b3e33
10275639,0,2100074543644837022,正常天气,121.393177,39.382247,121.372284,39.382961,1580523292,1580523300,1580523348,1580525512,1580523900,9715d4ab367662ee37b0881d7c98f2a8,2368702d4198cf0502d858dcee1a8bdc
10275639,0,2100074543649555955,正常天气,121.383337,39.383919,121.379114,39.381241,1580523419,1580523420,1580523468,1580525699,1580524320,6738b10a511b7dbb48d35aa090326e46,727f574dad214441cff8381732d348e5
10275639,1,2100074573270844630,正常天气,121.406082,39.366328,121.381554,39.383191,1580550577,1580550578,1580550588,1580553097,1580551238,d9899153c245cc0b7874bd474a5fa103,a0a081bb00ca5798f6240d837cadf632
10275639,1,2100074574330168819,正常天气,121.383337,39.383919,121.372744,39.382941,1580551778,1580551778,1580551789,1580554058,1580552498,9715d4ab367662ee37b0881d7c98f2a8,727f574dad214441cff8381732d348e5
10275639,1,2100074573470631411,正常天气,121.383337,39.383919,121.380664,39.377801,1580552450,1580552450,1580552508,1580554790,1580553350,a24ab65399b97d7615edf042c1cd2a7a,727f574dad214441cff8381732d348e5
10278503,0,2100074550819620532,正常天气,121.642437,39.135199,121.623004,39.135311,1580528630,1580528631,1580528688,1580530850,1580529351,01ea48b2cb4346e9aadb4ab56012c52a,9265cec8aa44dceae0072716a3a7e58a
10278503,0,2100074550219179134,正常天气,121.625709,39.134442,121.623004,39.135311,1580528878,1580528878,1580528929,1580532478,1580529958,01ea48b2cb4346e9aadb4ab56012c52a,0dc2783a23625ced89384106b1ae5da0
10278503,1,2100074562424571801,正常天气,121.65194,39.132157,121.664264,39.137801,1580538283,1580538284,1580538288,1580541043,1580538417,f9a37cae6c25f5623a74651b2aa1cb15,a374904f1d8cb509741ca98e5164ee02
10278503,1,2100074562178221938,正常天气,121.647628,39.134979,121.665254,39.139911,1580538955,1580538956,1580539009,1580541535,1580539676,cb76b470876ed83ae151eb7a9d59838a,f162a471ee7b2bd0b1720c62fe472a60
10278503,2,2100074575658648702,正常天气,121.625709,39.134442,121.616784,39.135671,1580552791,1580552792,1580552809,1580556392,1580553872,f03bbd440cf9e06230a7f8212ef464f9,0dc2783a23625ced89384106b1ae5da0
10278503,2,2100074574154728574,正常天气,121.625709,39.134442,121.618444,39.135231,1580552812,1580552813,1580552869,1580556413,1580553893,f03bbd440cf9e06230a7f8212ef464f9,0dc2783a23625ced89384106b1ae5da0
10281321,0,2100074540934890731,正常天气,121.975327,39.597387,121.964524,39.591881,1580513102,1580513105,1580513149,1580515082,1580513765,e9794516417117fe4c83fd90aaefa00e,ca8486f7181b182b074c626665a8f35e
10281321,0,2100074541504857323,正常天气,121.975327,39.597387,121.971344,39.598711,1580513226,1580513230,1580513269,1580515026,1580513890,0195e1c0ec286d92c7d005742c122e21,ca8486f7181b182b074c626665a8f35e
10281321,0,2100074541243073629,正常天气,121.975394,39.596342,121.960164,39.600161,1580513447,1580513464,1580513629,1580515787,1580514244,b2be1fca53867cbc537af3b3598c987e,ab4e295a52739cb01be444415f7edb31
10281321,0,2100074540660492078,正常天气,121.983144,39.594481,121.983514,39.592561,1580514091,1580514094,1580515129,1580517000,1580515594,9360aa0e6756451034fba11d651fafec,0352e95c4258eaff0d0fb73d2d2d7113
10281321,0,2100074541536544697,正常天气,121.97583,39.60835,121.970514,39.592261,1580514470,1580514471,1580514529,1580516810,1580515131,e9794516417117fe4c83fd90aaefa00e,3a6a708e01b642eb7f7e2f903774bce3
10281321,0,2100074541582223150,正常天气,121.983144,39.594481,121.984224,39.593491,1580515687,1580515689,1580515729,1580517547,1580516409,9360aa0e6756451034fba11d651fafec,0352e95c4258eaff0d0fb73d2d2d7113
10281321,0,2100074541005112816,正常天气,121.977105,39.595172,121.964414,39.614541,1580515987,1580515994,1580516389,1580518627,1580516894,0f59afe7f3238a8b4568ad5f72cb8c36,6829bc319da9c83c0525968dcc272955
10281321,0,2100074540733269488,正常天气,121.977105,39.595172,121.966854,39.608891,1580516595,1580516607,1580516629,1580519175,1580517567,adc8ca1b15e20915c3ea6008fc2f52ed,6829bc319da9c83c0525968dcc272955
10281321,0,2100074541950765051,正常天气,121.968844,39.608611,121.971004,39.603571,1580518460,1580518466,1580518489,1580520260,1580519186,da51a7391136ca7710d9d9b66a10cccb,dd41099abdede9b1b9f242011e7d37f3
10281321,1,2100074551150675907,正常天气,121.958604,39.592831,121.964264,39.613651,1580529152,1580529160,1580529169,1580531792,1580529940,0f59afe7f3238a8b4568ad5f72cb8c36,e0e1b6fff400ffdfbcf2f77797cc4059
10281321,1,2100074552934205325,正常天气,121.958906,39.592952,121.964264,39.613651,1580529971,1580529976,1580530010,1580532431,1580530576,0f59afe7f3238a8b4568ad5f72cb8c36,1d8a334cd4cd3010ecf7147732b7e5af
10281321,2,2100074560307594475,正常天气,121.975327,39.597387,121.978584,39.596441,1580537466,1580537661,1580537689,1580539266,1580538261,703697252b34740f6a54473958b70c8a,ca8486f7181b182b074c626665a8f35e
10281321,2,2100074561208353877,正常天气,121.971891,39.598582,121.965884,39.595341,1580538313,1580538320,1580538349,1580540293,1580539040,424b08a1a286eb997c4d528831a7c17c,5c1c133961ddca0853c1657172da5288
10281321,2,2100074560640747308,正常天气,121.981644,39.5944,121.959304,39.592291,1580538365,1580538377,1580538409,1580540825,1580539457,adc23a69bec7bfaae331118911dffd6d,8c4a95926565957fce13c25b0cd442a1
10281321,3,2100074562040071361,正常天气,121.959161,39.593167,121.975244,39.593611,1580539844,1580539845,1580539849,1580542185,1580541105,a1519de5b5d44b31a01de013b9b51a80,df6299d5c077197da062ae8bb565b124
10281321,3,2100074563543402284,正常天气,121.981644,39.5944,121.950164,39.617861,1580540519,1580540533,1580540569,1580543939,1580541793,2a7d7cbec120035843525d765005d033,8c4a95926565957fce13c25b0cd442a1
10281321,3,2100074564105373484,正常天气,121.981644,39.5944,121.967784,39.609441,1580540636,1580540645,1580540689,1580543396,1580541905,adc8ca1b15e20915c3ea6008fc2f52ed,8c4a95926565957fce13c25b0cd442a1
10281321,5,2100074569824109761,正常天气,121.959161,39.593167,121.950514,39.578111,1580549115,1580549116,1580549149,1580551816,1580550196,447335ae7f67244076817d53ef7e94cb,df6299d5c077197da062ae8bb565b124
10281321,5,2100074570401023404,正常天气,121.953896,39.590638,121.952514,39.573271,1580549175,1580549176,1580549209,1580551575,1580549896,9a951780e6b427e39dc7a55f08f4df0e,c259496cfbe22c790601239115c14a12
10281321,5,2100074572037326252,正常天气,121.953896,39.590638,121.952414,39.573351,1580549437,1580549438,1580549450,1580551957,1580550158,9a951780e6b427e39dc7a55f08f4df0e,c259496cfbe22c790601239115c14a12
10281321,5,2100074571840358108,正常天气,121.948311,39.574591,121.976944,39.599781,1580550697,1580550709,1580550769,1580554177,1580551549,703697252b34740f6a54473958b70c8a,fd6c7895801297b59d99e5520c68d843
10281321,5,2100074576493971278,正常天气,121.972204,39.59588,121.949454,39.603881,1580552701,1580552704,1580552749,1580555221,1580553784,294f92d665b0cb77852042e9f35990e3,daa8157df4715866d9733f2665de9c84
10282135,0,2100074541676463842,正常天气,121.458827,39.176259,121.466624,39.175421,1580519083,1580519083,1580519098,1580521123,1580519863,82efebc2c8c49fee644ae778773b3733,ebbc3abdf523e01201bf687becb57042
10282135,0,2100074543789671943,正常天气,121.454958,39.184091,121.465524,39.189151,1580519206,1580519793,1580519818,1580524606,1580521366,e780a3f7785c46cb6f9770510a06c37b,6b307df834358ede2312b033ac9c8ab3
10282135,0,2100074543038465452,正常天气,121.455348,39.184757,121.456184,39.184111,1580521588,1580521614,1580521618,1580523748,1580522514,6d24ea0787a83f08042670930a99affc,7e770ac9a4b6307a7a3e3aa0bdbe1d07
10282135,1,2100074559022695943,正常天气,121.454958,39.184091,121.465124,39.193581,1580535221,1580535816,1580535838,1580540621,1580537201,9001ca429212011f4a4fda6c778cc318,6b307df834358ede2312b033ac9c8ab3
10282135,1,2100074559088985516,正常天气,121.455348,39.184757,121.464704,39.192071,1580536498,1580536515,1580536558,1580538778,1580537415,cb6c20863719c9061fde19875869c85a,7e770ac9a4b6307a7a3e3aa0bdbe1d07
10282135,2,2100074573682836879,正常天气,121.45888,39.177449,121.457414,39.190361,1580551030,1580551031,1580551079,1580554091,1580552111,d43cccbbb59b58083c998e96a70328f2,3c83ce0606c61b46dab2731f51aec98c
10282135,2,2100074573173589391,正常天气,121.45888,39.177449,121.447864,39.193001,1580551194,1580551195,1580551198,1580553834,1580552275,3f8542ee08c85aa3192795a37185bd52,3c83ce0606c61b46dab2731f51aec98c
10282591,0,2100074541616792724,正常天气,121.541273,39.211837,121.528294,39.218431,1580516611,1580516611,1580516659,1580519251,1580517511,ed49c2d8dc9c3fe858ea3368667b4f10,02e3c9da7c6366cd4fa944320abd4e1d
10282591,0,2100074543724267277,正常天气,121.522361,39.21572,121.517444,39.227031,1580518153,1580518154,1580518159,1580521094,1580518694,7edd69d1ed785dac9392e3d2f481fd4f,abf16a4be16ee415f9bc105ee012a8d9
10282591,1,2100074574757889839,正常天气,121.534393,39.209795,121.547094,39.195571,1580552606,1580552654,1580552660,1580555246,1580553434,7a0e6d3ee06fda57ab3bb590237a71b2,632b275aa6f7c7481d8b6f9d67e83a64
10282591,1,2100074575996192069,正常天气,121.535121,39.210881,121.545124,39.205401,1580552894,1580552895,1580552900,1580555234,1580553795,a6b4e84b85a0f916af1878a663adcc44,52b8d161a42207e777b7305691beb8ae
102837378,0,2100074544336930681,正常天气,121.466244,39.158958,121.465074,39.152881,1580522884,1580522885,1580522923,1580524745,1580523665,4d02a56057cb1b162cbee8ebf084f6f6,f854b2d2eacb2fab8fac54edbc724b42
102837378,0,2100074543982708601,正常天气,121.466244,39.158958,121.467674,39.155411,1580523242,1580523243,1580523283,1580525043,1580523963,42e7aaa88b48137a16a1acd04ed91125,f854b2d2eacb2fab8fac54edbc724b42
102837378,0,2100074547300173689,正常天气,121.466244,39.158958,121.466854,39.153281,1580523474,1580523474,1580523703,1580525274,1580524254,ad959dc5be4a23999189a5a55cbde572,f854b2d2eacb2fab8fac54edbc724b42
102895674,0,2100074555019134775,正常天气,121.44736,39.211273,121.447964,39.203621,1580531761,1580531764,1580531813,1580533561,1580532364,1a9b3b0491d3fc03721a6ad7c4c0a298,c84185c15535df58a517756d9f4cb544
102895674,0,2100074556551661139,正常天气,121.446893,39.205876,121.472534,39.214311,1580532363,1580532367,1580532413,1580534523,1580532907,97deb542d88ae21afe06b1fb9ef1319b,c7fe31139b02bf53003cd9a8d71d4936
102895674,0,2100074555423459223,正常天气,121.45249,39.209946,121.476594,39.213901,1580532934,1580532955,1580533014,1580534854,1580533555,97deb542d88ae21afe06b1fb9ef1319b,e85716837463c284b2690b1018e06a0f
10289729,0,2100074547699451776,正常天气,121.439564,39.117173,121.468084,39.126211,1580525120,1580525121,1580525568,1580528120,1580526021,e4394720a0ce6a807d3f95709ae51497,038321bee5fd808bef3b3baa45c97eab
10289729,0,2100074547154158743,正常天气,121.446202,39.116495,121.472274,39.130701,1580525712,1580525809,1580525834,1580528652,1580526709,a2d5f6d36c5c812e6541fa7e76c6cf19,a99538e3ab446e6a67f0e15f3e44e1e1
10289729,0,2100074550027650503,正常天气,121.468552,39.130796,121.456884,39.140881,1580527209,1580527391,1580527396,1580529609,1580528291,78e5f24f3902aebf0130e2e7ddd308dc,b8a80e9dd9f77678658b38788c83db29
10289729,0,2100074551918330997,正常天气,121.457586,39.137161,121.486084,39.132831,1580527991,1580527992,1580527995,1580530871,1580528712,ce07e9d5a97d67b2ed44bf2672e4d711,571cadab128bcbbff7762e9995c0338a
10289729,0,2100074549778220149,正常天气,121.457586,39.137161,121.486084,39.132831,1580528065,1580528065,1580528115,1580530945,1580528785,ce07e9d5a97d67b2ed44bf2672e4d711,571cadab128bcbbff7762e9995c0338a
10289729,0,2100074549570536565,正常天气,121.457586,39.137161,121.486084,39.132831,1580528138,1580528139,1580528175,1580531138,1580528859,ce07e9d5a97d67b2ed44bf2672e4d711,571cadab128bcbbff7762e9995c0338a
10289729,1,2100074552813979195,正常天气,121.462288,39.125596,121.461844,39.124081,1580530448,1580530448,1580530454,1580532488,1580531228,a60a7e12e59e7d41428dd1cc28494eb0,f1954d8234b513043fc3a3cb65e06698
10289729,1,2100074555607057690,正常天气,121.465372,39.124619,121.463824,39.123351,1580531521,1580531522,1580531534,1580534161,1580532422,f356355c1634839cf42769e7f30905a3,e30735d69b4f0ece4bb7b598eb40d3b1
10289729,2,2100074558191043972,正常天气,121.462846,39.139331,121.451994,39.128941,1580534189,1580534189,1580534234,1580536649,1580535089,3a222311b23c483c6aa4bcb421f8ab84,9ebee909ac1f9e3b0d8c72e361738bda
10289729,2,2100074559848744443,正常天气,121.452841,39.131685,121.452974,39.123001,1580535437,1580535439,1580535494,1580537537,1580536519,485b2c81739ff9628decc9b1473a3c8e,fdcb77a51fb333d5bd2f1cdc4a0a9b7c
10289729,4,2100074578478270249,正常天气,121.458504,39.115961,121.461724,39.125911,1580555004,1580555004,1580555054,1580556924,1580555724,db8aa3b9d0b1204003f8db010acdb5aa,b9b1539c02f6a59b186258155c3ab892
10289729,4,2100074579177375274,正常天气,121.459554,39.126583,121.452754,39.123631,1580555305,1580555306,1580555414,1580557585,1580556206,485b2c81739ff9628decc9b1473a3c8e,44d1a438513be1634d6ba62fcb329439
10289729,4,2100074580425540628,正常天气,121.459405,39.125852,121.469104,39.119781,1580556512,1580556693,1580556734,1580559332,1580558013,678a59fae1d56cef563006baad26b8f1,21272aafbbd98950ca55f5966fee8358
10289729,5,2100074585013913278,正常天气,121.440624,39.117956,121.467464,39.138041,1580567850,1580567855,1580567893,1580570970,1580568755,6d6716786bcad0f03a9186e721bce54b,dd2e7c85f35e291c523c1fc4f2cd8f60
10289729,5,2100074585363809834,正常天气,121.459554,39.126583,121.463434,39.128871,1580569049,1580569050,1580569093,1580571329,1580570130,10ce03a1ed01077e3e289f3e53c72813,44d1a438513be1634d6ba62fcb329439
10289729,5,2100074585046844848,正常天气,121.458285,39.139012,121.468844,39.138721,1580569789,1580569790,1580569813,1580572069,1580570510,4ddd4e6b2e9ad2d534feabc14110ae0a,31b0e3b9051905b216dbcc7524853368
10289729,5,2100074584810030512,正常天气,121.458285,39.139012,121.468604,39.138731,1580570314,1580570314,1580570353,1580572594,1580571034,6d6716786bcad0f03a9186e721bce54b,31b0e3b9051905b216dbcc7524853368
10289729,5,2100074585707218474,正常天气,121.459554,39.126583,121.459694,39.129191,1580570961,1580570961,1580571014,1580573241,1580572041,79b645dd5d8801c6d7f1522b374ed913,44d1a438513be1634d6ba62fcb329439
10290949,0,2100074533781079886,正常天气,121.419881,39.185003,121.418574,39.190101,1580475223,1580475224,1580521174,1580523300,1580520790,f2760ca7214e0081158a43d0d20c8245,52609cbee4c8444396b944529cd0856d
10290949,0,2100074539616995150,正常天气,121.419881,39.185003,121.416864,39.190841,1580488400,1580488401,1580521234,1580523300,1580520795,67c17e9715e1d056cc1fa440f1335e34,52609cbee4c8444396b944529cd0856d
10290949,0,2100074539713136462,正常天气,121.419881,39.185003,121.435334,39.203051,1580507112,1580507113,1580520514,1580523300,1580508613,dc09d6c0d0a4c5f5a662f0ac05d29013,52609cbee4c8444396b944529cd0856d
10290949,0,2100074541748028929,正常天气,121.411664,39.185855,121.419814,39.196631,1580510949,1580510949,1580520994,1580523300,1580512449,cd9d03d244bc4c04bbb6daa1cc9627e6,68be0e7811e4d8f066b69a4163576850
10290949,0,2100074542662387606,正常天气,121.414902,39.187186,121.414194,39.183711,1580520031,1580520032,1580520153,1580523031,1580520932,d5d7f5bba709f5cbbe1f74977096feb3,eab57f1765d01e903aa78c05de0cf1b1
10290949,1,2100074538675406255,正常天气,121.431559,39.189878,121.433694,39.197861,1580488893,1580488893,1580523034,1580525100,1580490393,ceb833cbc57b806a7444f800f70d3a10,dc0b4bdc5c730714d63540742a8150b7
10290949,1,2100074545862149662,正常天气,121.408154,39.191071,121.417554,39.174221,1580523203,1580523205,1580523373,1580526683,1580524225,2cfd4bb653d0b65b43a0c844bf832771,82c7274b60d083f5b8a1a9f1d35656c0
10290949,1,2100074545186997688,正常天气,121.409706,39.18548,121.416604,39.170041,1580523284,1580523290,1580523366,1580525864,1580523890,5f6acc9499fdcd3f9f0138a79e5b1d6b,f5fb0605a343558f7b61689ed7ca5b83
10290949,1,2100074546088019082,正常天气,121.416889,39.18365,121.407564,39.181611,1580523580,1580523580,1580526214,1580528700,1580525080,14b4c05bd7b0ec93de1e8b5dcd021b40,622162fa514365fa3867ddce401378a7
10290949,2,2100074550453208244,正常天气,121.408354,39.190881,121.395174,39.183521,1580529076,1580529085,1580529257,1580532922,1580530405,72487b1560e5821283998927b42762a4,2f178b470962ba62d19a5be774627fdd
10290949,2,2100074553646744756,正常天气,121.408354,39.190881,121.398534,39.175891,1580529945,1580529996,1580530007,1580534671,1580531496,9628f7d0bec030216173df91943bf3f9,2f178b470962ba62d19a5be774627fdd
10290949,2,2100074555321451700,正常天气,121.408354,39.190886,121.400884,39.176291,1580532061,1580532064,1580532107,1580535061,1580533324,9628f7d0bec030216173df91943bf3f9,2f178b470962ba62d19a5be774627fdd
10290949,3,2100074556457387728,正常天气,121.408413,39.191178,121.428514,39.181911,1580534323,1580534323,1580534504,1580536963,1580534923,f2f7dd5d22907c4bd786d954983fa578,024b2213ff7261b832e7d5bb0b228fcd
10290949,3,2100074558850238154,正常天气,121.407992,39.190503,121.423754,39.172051,1580534501,1580534502,1580534554,1580537381,1580535162,424878ba1115d8d9ee1a6d5724a1f8b8,9658b92c0480dda94b1125e2b25a6966
10290949,4,2100074562468939669,正常天气,121.421354,39.184668,121.415914,39.180871,1580538681,1580538684,1580538694,1580540961,1580539584,a7c554f05176267d4c657c85b08a56d4,c810399e7f49d260ebd208f8811461a4
10290949,4,2100074561002899350,正常天气,121.414902,39.187186,121.427554,39.180201,1580540421,1580540422,1580540553,1580542701,1580541142,b93c42dfd88403430211527eafd7e2ed,eab57f1765d01e903aa78c05de0cf1b1
10290949,4,2100074563185936278,正常天气,121.414902,39.187186,121.419464,39.184651,1580540938,1580540939,1580540974,1580543218,1580541659,b2d7ac3fa526abe3aa3dcbd6f05358f7,eab57f1765d01e903aa78c05de0cf1b1
10290949,4,2100074565486577486,正常天气,121.419881,39.185003,121.416274,39.170431,1580541995,1580541996,1580542053,1580545355,1580543256,5f6acc9499fdcd3f9f0138a79e5b1d6b,52609cbee4c8444396b944529cd0856d
10290949,5,2100074568263403413,正常天气,121.421354,39.184668,121.412234,39.189631,1580547125,1580547127,1580547394,1580549465,1580547847,9b51a75a0f750ba340a0d76a55898712,c810399e7f49d260ebd208f8811461a4
10290949,5,2100074569089025539,正常天气,121.423659,39.184207,121.418044,39.183841,1580547225,1580547226,1580547573,1580549625,1580548126,9774e6a2c129efe843975db0d99216a8,955426e77c257cad083ce7ee2a6b2821
10290949,5,2100074567589102730,正常天气,121.416889,39.18365,121.409904,39.184631,1580547230,1580547230,1580547273,1580550770,1580548550,cb67ac95440294723a685a08b0910231,622162fa514365fa3867ddce401378a7
10290949,5,2100074571396810646,正常天气,121.414902,39.187186,121.412894,39.172421,1580548813,1580548815,1580549097,1580551573,1580549715,65250176483f69c5f9e7c3ef5f2fe551,eab57f1765d01e903aa78c05de0cf1b1
10290949,5,2100074569853798294,正常天气,121.414902,39.187186,121.413804,39.170981,1580549273,1580549274,1580549313,1580552333,1580550174,65250176483f69c5f9e7c3ef5f2fe551,eab57f1765d01e903aa78c05de0cf1b1
10290949,6,2100074571893081226,正常天气,121.416889,39.18365,121.432514,39.165641,1580548309,1580548309,1580548354,1580551489,1580549209,9f2687523e3733287969ced4a035ae96,622162fa514365fa3867ddce401378a7
10290949,6,2100074572838569733,正常天气,121.411481,39.179489,121.398754,39.172231,1580551052,1580551642,1580551654,1580555372,1580552132,23ce869c35e0a66a9fe3234675ffdb01,5da049a9552fff778b091463df12fff5
10290949,6,2100074574626620554,正常天气,121.416889,39.18365,121.394914,39.173441,1580551683,1580551684,1580551714,1580554443,1580552404,6f7d8193146db6bae835b94cf1c6ab5b,622162fa514365fa3867ddce401378a7
10290949,8,2100074580311705284,正常天气,121.410682,39.182581,121.391994,39.180101,1580560005,1580560005,1580560053,1580562345,1580560725,1b751106fe95d70d7583c7c6cbb89160,0257a20ba10f5213c51dd3863b6a38b9
10290949,8,2100074580583515274,正常天气,121.416889,39.18365,121.391414,39.180421,1580560179,1580560179,1580560233,1580562639,1580560899,1b751106fe95d70d7583c7c6cbb89160,622162fa514365fa3867ddce401378a7
10290949,9,2100074584022058901,正常天气,121.421354,39.184668,121.409074,39.213921,1580563897,1580563899,1580563953,1580566897,1580564799,a2094a2899d8268a9b97771cdf680650,c810399e7f49d260ebd208f8811461a4
10290949,9,2100074583438428054,正常天气,121.414902,39.187186,121.409054,39.213401,1580565086,1580565087,1580565092,1580567606,1580565807,52b42a5e46a8493eb8f6cf1c0d519e84,eab57f1765d01e903aa78c05de0cf1b1
10294613,0,2100074578185487419,正常天气,121.418897,39.198005,121.429424,39.193431,1580554563,1580554563,1580554614,1580557023,1580555283,234b69fc7165568f67d720c2b98609b7,d703827b8a8330616dfc66c6a1317a85
10294613,0,2100074577874420786,正常天气,121.418887,39.197165,121.423404,39.194241,1580554630,1580554633,1580554674,1580556670,1580555533,1ef9428610f406ea1c54eb1c2f786bf6,ccf6b730f4106aee95408d09aac96556
10294745,0,2100074559000905422,正常天气,121.40516,39.364471,121.412714,39.364521,1580535634,1580535635,1580535648,1580538094,1580535895,9d21883ed268c4172d8e29f57990f820,7c47eb7c110dba6eed208435b970f07b
10294745,0,2100074559557403879,正常天气,121.406614,39.364571,121.410024,39.363021,1580535764,1580535769,1580535828,1580537564,1580536489,943cd87cc5e8249cee3ac2eaf5ae1195,ba36cb47b13ae1e49a8ce52898cdeb56
10294745,1,2100074578156881192,正常天气,121.412596,39.363162,121.397194,39.368641,1580554173,1580554173,1580554231,1580556513,1580554953,09ccf3183d9e90e5ae1f425d5f9b2c00,810e872204bfa03889205f114be042a9
10294745,1,2100074577355113686,正常天气,121.406082,39.366328,121.435424,39.381291,1580554848,1580554849,1580554909,1580558808,1580555989,a432ddbdcf1cc17986da3da1b9981729,a0a081bb00ca5798f6240d837cadf632
10294745,1,2100074577966695655,正常天气,121.4061,39.3664,121.435424,39.381291,1580555297,1580555300,1580555328,1580557997,1580556140,a432ddbdcf1cc17986da3da1b9981729,caa7f5211dffec45654503f260893bb6
10294745,2,2100074579977045491,正常天气,121.383337,39.383919,121.397834,39.368831,1580558838,1580558839,1580558883,1580561478,1580559559,09ccf3183d9e90e5ae1f425d5f9b2c00,727f574dad214441cff8381732d348e5
10294745,2,2100074580045235913,正常天气,121.393626,39.367571,121.372264,39.365881,1580559641,1580559642,1580559767,1580562221,1580560542,be4479295cc75e7b1c1cf26c7a3425f7,cf65a50f92879f5ba47f8ddef91711f2
102952578,0,2100074552890885574,正常天气,121.548314,39.158081,121.551064,39.172721,1580529329,1580529369,1580529375,1580532188,1580530149,f46a399b7d4ae4925a2706d70d470b26,a01317150fc9e5d931d0b4833a0e3413
102952578,0,2100074551506928852,正常天气,121.548164,39.157641,121.548094,39.157511,1580529724,1580529725,1580529735,1580531524,1580530625,14df3934c7a79e2678d88ce11ab028d7,377d117518cc263ba9c358cfe1b3f0b1
102952578,1,2100074558748559278,正常天气,121.567338,39.152851,121.540724,39.153811,1580538648,1580538649,1580538674,1580541408,1580539729,705acdfcbe3d54c3eb0b1e91218e8c50,5302d25a2f5de38d6453cf5520358e8b
102952578,1,2100074562715517955,正常天气,121.562384,39.153991,121.541944,39.152681,1580538709,1580538733,1580538794,1580541409,1580539453,705acdfcbe3d54c3eb0b1e91218e8c50,fc6fba7f90e7741aacebfc708fee1fcd
10295716,0,2100074566157010057,正常天气,121.452252,39.209514,121.474244,39.213311,1580544467,1580544468,1580544473,1580548547,1580545848,97deb542d88ae21afe06b1fb9ef1319b,ece80da681e8d98e7471a1704ce89f35
10295716,0,2100074566521161393,正常天气,121.452204,39.210041,121.455424,39.210481,1580545205,1580545205,1580545253,1580547185,1580545925,30046e913088a7d5fdc841be0fa2dc13,0459b57411c775d849c0701be72a92fa
10298963,0,2100074540507465108,正常天气,121.52284,39.263569,121.511954,39.257261,1580489359,1580489362,1580524339,1580526900,1580490862,f65c39fa176a742a9b54bb11c0894972,0dd2fa177b36a5b102edf14a6e48159c
10298963,0,2100074543688779156,正常天气,121.52284,39.263569,121.512554,39.257021,1580524209,1580524215,1580524220,1580526789,1580525415,f65c39fa176a742a9b54bb11c0894972,0dd2fa177b36a5b102edf14a6e48159c
10298963,1,2100074565727192705,正常天气,121.532299,39.250839,121.518154,39.267971,1580543314,1580543315,1580543359,1580545594,1580544035,2305af83a20ac0ace90068b1cb57c48b,351a4929ee214b5cc10ffe988ae79ea8
10298963,1,2100074566703777409,正常天气,121.532299,39.250839,121.529954,39.274391,1580543778,1580543778,1580543839,1580546058,1580544378,309379571bdcdc11d3d1c9edf4209294,351a4929ee214b5cc10ffe988ae79ea8
10298963,1,2100074568008401956,正常天气,121.517573,39.26493,121.545174,39.246141,1580544820,1580544835,1580544859,1580547700,1580545735,87156de8d124b42c7b30fec03e20df96,571cada4c19fb3ab635b23a105fce442
103006362,0,2100074541317850479,正常天气,121.530923,39.180383,121.539274,39.185551,1580516153,1580516154,1580524310,1580526900,1580517654,4ce9608e8b48b787707c592878338e1a,e60828b5c7f639cfd0bc455475fbdd4c
103006362,0,2100074544306881537,正常天气,121.5306,39.180356,121.544154,39.178031,1580522553,1580522554,1580522569,1580525493,1580523634,d93411977330e83a431c1b93ccee5b70,5a4eb390106e777615f215eb40b769e9
103006362,0,2100074546688591601,正常天气,121.531104,39.176641,121.544174,39.184701,1580523598,1580523601,1580523650,1580526178,1580524321,6d7ef9a939a834515ef2d9ad7f6e9b59,b1e4062bded11a4026d89a76c12a946e
103006362,0,2100074546831066972,正常天气,121.530604,39.179651,121.535964,39.180211,1580524360,1580524361,1580524370,1580526940,1580525261,7c082c66ddaf58dcc533a0aa5b73a72a,d8fb3de7727ef63e8d9d63a46ae1a68e
103006362,0,2100074546435327836,正常天气,121.530604,39.179651,121.539184,39.185521,1580524414,1580524415,1580524431,1580526934,1580525135,4ce9608e8b48b787707c592878338e1a,d8fb3de7727ef63e8d9d63a46ae1a68e
103006362,0,2100074547460899841,正常天气,121.5306,39.180356,121.527484,39.150821,1580525338,1580525338,1580525870,1580528038,1580525998,5591f5d78b64b981886e4be5aa617769,5a4eb390106e777615f215eb40b769e9
103006362,1,2100074550387672453,正常天气,121.529254,39.168821,121.531174,39.165441,1580527858,1580528161,1580528210,1580530498,1580529298,02cba43f89ae1500f88843f4bf7a9e87,c2b12f98076a93a4f1fb68f290446735
103006362,1,2100074552285037957,正常天气,121.529254,39.168821,121.516724,39.164261,1580528617,1580528935,1580528990,1580531857,1580530435,eb8c3e784f1a5333084f61ea527fcf2c,c2b12f98076a93a4f1fb68f290446735
103006362,1,2100074551467901978,正常天气,121.532436,39.170149,121.524164,39.164501,1580529311,1580529311,1580529350,1580532371,1580530211,10ca6f768e106abbf8b0a73710e66987,15c7ac3a08da68e295cbd9f6c46bad78
103006362,2,2100074553082382258,正常天气,121.52393,39.183255,121.509064,39.190021,1580531360,1580531361,1580531390,1580534060,1580532261,e0d2c7f5847daf745c29c682517a22e1,7097cfa94fb87a0a4c89341436654186
